Product Code,Bom Level 1,Bom Level 2,Ingredient UOM,Ingredient Quantity
PV19,GPK-0294,GPK-0294,PCS,1
PV19,GIG-0111,GIG-0111,GM,14
PV19,GIG-0017,GIG-0017,ML,162
PV20,GIG-0115,GIG-0115,PCS,1
PV20,GPK-0022,GPK-0022,PCS,1
PV20,GPK-0025,GPK-0025,PCS,1
PV20,GPK-0034,GPK-0034,PCS,1
PV20,GPK-0041,GPK-0041,PCS,1
PV20,GPK-0056,GPK-0056,PCS,1
PV20,GPK-0057,GPK-0057,PCS,1
PV20,GPK-0094,GPK-0094,PCS,1
PV20,GPK-0294,GPK-0294,PCS,1
PV20,GIG-0111,GIG-0111,GM,14
PV20,GIG-0033,GIG-0033,ML,162
PV21,GIG-0115,GIG-0115,PCS,1
PV21,GPK-0022,GPK-0022,PCS,1
PV21,GPK-0025,GPK-0025,PCS,1
PV21,GPK-0034,GPK-0034,PCS,1
PV21,GPK-0041,GPK-0041,PCS,1
PV21,GPK-0056,GPK-0056,PCS,1
PV21,GPK-0057,GPK-0057,PCS,1
PV21,GPK-0094,GPK-0094,PCS,1
PV21,GPK-0294,GPK-0294,PCS,1
PV21,GIG-0111,GIG-0111,GM,14
PV21,GIG-0032,GIG-0032,ML,162
PV22,GIG-0115,GIG-0115,PCS,1
PV22,GPK-0022,GPK-0022,PCS,1
PV22,GPK-0025,GPK-0025,PCS,1
PV22,GPK-0034,GPK-0034,PCS,1
PV22,GPK-0041,GPK-0041,PCS,1
PV22,GPK-0056,GPK-0056,PCS,1
PV22,GPK-0057,GPK-0057,PCS,1
PV22,GPK-0094,GPK-0094,PCS,1
PV22,GPK-0294,GPK-0294,PCS,1
PV22,GIG-0110,GIG-0110,GM,14
PV22,GIG-0017,GIG-0017,ML,162
PV23,GIG-0115,GIG-0115,PCS,1
PV23,GPK-0022,GPK-0022,PCS,1
PV23,GPK-0025,GPK-0025,PCS,1
PV23,GPK-0034,GPK-0034,PCS,1
PV23,GPK-0041,GPK-0041,PCS,1
PV23,GPK-0056,GPK-0056,PCS,1
PV23,GPK-0057,GPK-0057,PCS,1
PV23,GPK-0094,GPK-0094,PCS,1
PV23,GPK-0294,GPK-0294,PCS,1
PV23,GIG-0110,GIG-0110,GM,14
PV23,GIG-0033,GIG-0033,ML,162
PV24,GIG-0115,GIG-0115,PCS,1
PV24,GPK-0022,GPK-0022,PCS,1
PV24,GPK-0025,GPK-0025,PCS,1
PV24,GPK-0034,GPK-0034,PCS,1
PV24,GPK-0041,GPK-0041,PCS,1
PV24,GPK-0056,GPK-0056,PCS,1
PV24,GPK-0057,GPK-0057,PCS,1
PV24,GPK-0094,GPK-0094,PCS,1
PV24,GPK-0294,GPK-0294,PCS,1
PV24,GIG-0110,GIG-0110,GM,14
PV24,GIG-0032,GIG-0032,ML,162
PV25,GIG-0115,GIG-0115,PCS,1
PV25,GPK-0008,GPK-0008,PCS,1
PV25,GPK-0022,GPK-0022,PCS,1
PV25,GPK-0025,GPK-0025,PCS,1
PV25,GPK-0034,GPK-0034,PCS,1
PV25,GPK-0039,GPK-0039,PCS,1
PV25,GPK-0052,GPK-0052,PCS,1
PV25,GPK-0054,GPK-0054,PCS,1
PV25,GPK-0057,GPK-0057,PCS,1
PV25,GPK-0294,GPK-0294,PCS,1
PV25,GIG-0056,GIG-0056,GM,14
PV25,GIG-0017,GIG-0017,ML,162
PV26,GIG-0115,GIG-0115,PCS,1
PV26,GPK-0008,GPK-0008,PCS,1
PV26,GPK-0022,GPK-0022,PCS,1
PV26,GPK-0025,GPK-0025,PCS,1
PV26,GPK-0034,GPK-0034,PCS,1
PV26,GPK-0039,GPK-0039,PCS,1
PV26,GPK-0052,GPK-0052,PCS,1
PV26,GPK-0054,GPK-0054,PCS,1
PV26,GPK-0057,GPK-0057,PCS,1
PV26,GPK-0294,GPK-0294,PCS,1
PV26,GIG-0056,GIG-0056,GM,14
PV26,GIG-0033,GIG-0033,ML,162
PV27,GIG-0115,GIG-0115,PCS,1
PV27,GPK-0008,GPK-0008,PCS,1
PV27,GPK-0022,GPK-0022,PCS,1
PV27,GPK-0025,GPK-0025,PCS,1
PV27,GPK-0034,GPK-0034,PCS,1
PV27,GPK-0039,GPK-0039,PCS,1
PV27,GPK-0052,GPK-0052,PCS,1
PV27,GPK-0054,GPK-0054,PCS,1
PV27,GPK-0057,GPK-0057,PCS,1
PV27,GPK-0294,GPK-0294,PCS,1
PV27,GIG-0056,GIG-0056,GM,14
PV27,GIG-0032,GIG-0032,ML,162
PV28,GIG-0115,GIG-0115,PCS,1
PV28,GPK-0008,GPK-0008,PCS,1
PV28,GPK-0022,GPK-0022,PCS,1
PV28,GPK-0025,GPK-0025,PCS,1
PV28,GPK-0034,GPK-0034,PCS,1
PV28,GPK-0039,GPK-0039,PCS,1
PV28,GPK-0052,GPK-0052,PCS,1
PV28,GPK-0054,GPK-0054,PCS,1
PV28,GPK-0057,GPK-0057,PCS,1
PV28,GPK-0294,GPK-0294,PCS,1
PV28,GIG-0057,GIG-0057,GM,14
PV28,GIG-0017,GIG-0017,ML,162
PV29,GIG-0115,GIG-0115,PCS,1
PV29,GPK-0008,GPK-0008,PCS,1
PV29,GPK-0022,GPK-0022,PCS,1
PV29,GPK-0025,GPK-0025,PCS,1
PV29,GPK-0034,GPK-0034,PCS,1
PV29,GPK-0039,GPK-0039,PCS,1
PV29,GPK-0052,GPK-0052,PCS,1
PV29,GPK-0054,GPK-0054,PCS,1
PV29,GPK-0057,GPK-0057,PCS,1
PV29,GPK-0294,GPK-0294,PCS,1
PV29,GIG-0057,GIG-0057,GM,14
PV29,GIG-0033,GIG-0033,ML,162
PV30,GIG-0115,GIG-0115,PCS,1
PV30,GPK-0008,GPK-0008,PCS,1
PV30,GPK-0022,GPK-0022,PCS,1
PV30,GPK-0025,GPK-0025,PCS,1
PV30,GPK-0034,GPK-0034,PCS,1
PV30,GPK-0039,GPK-0039,PCS,1
PV30,GPK-0052,GPK-0052,PCS,1
PV30,GPK-0054,GPK-0054,PCS,1
PV30,GPK-0057,GPK-0057,PCS,1
PV30,GPK-0294,GPK-0294,PCS,1
PV30,GIG-0057,GIG-0057,GM,14
PV30,GIG-0032,GIG-0032,ML,162
PV31,GIG-0115,GIG-0115,PCS,1
PV31,GPK-0022,GPK-0022,PCS,1
PV31,GPK-0025,GPK-0025,PCS,1
PV31,GPK-0034,GPK-0034,PCS,1
PV31,GPK-0039,GPK-0039,PCS,1
PV31,GPK-0041,GPK-0041,PCS,1
PV31,GPK-0056,GPK-0056,PCS,1
PV31,GPK-0057,GPK-0057,PCS,1
PV31,GPK-0094,GPK-0094,PCS,1
PV31,GPK-0294,GPK-0294,PCS,1
PV31,GIG-0056,GIG-0056,GM,14
PV31,GIG-0017,GIG-0017,ML,162
PV32,GIG-0115,GIG-0115,PCS,1
PV32,GPK-0022,GPK-0022,PCS,1
PV32,GPK-0025,GPK-0025,PCS,1
PV32,GPK-0034,GPK-0034,PCS,1
PV32,GPK-0039,GPK-0039,PCS,1
PV32,GPK-0041,GPK-0041,PCS,1
PV32,GPK-0056,GPK-0056,PCS,1
PV32,GPK-0057,GPK-0057,PCS,1
PV32,GPK-0094,GPK-0094,PCS,1
PV32,GPK-0294,GPK-0294,PCS,1
PV32,GIG-0056,GIG-0056,GM,14
PV32,GIG-0033,GIG-0033,ML,162
PV33,GIG-0115,GIG-0115,PCS,1
PV33,GPK-0022,GPK-0022,PCS,1
PV33,GPK-0025,GPK-0025,PCS,1
PV33,GPK-0034,GPK-0034,PCS,1
PV33,GPK-0039,GPK-0039,PCS,1
PV33,GPK-0041,GPK-0041,PCS,1
PV33,GPK-0056,GPK-0056,PCS,1
PV33,GPK-0057,GPK-0057,PCS,1
PV33,GPK-0094,GPK-0094,PCS,1
PV33,GPK-0294,GPK-0294,PCS,1
PV33,GIG-0056,GIG-0056,GM,14
PV33,GIG-0032,GIG-0032,ML,162
PV34,GIG-0115,GIG-0115,PCS,1
PV34,GPK-0022,GPK-0022,PCS,1
PV34,GPK-0025,GPK-0025,PCS,1
PV34,GPK-0034,GPK-0034,PCS,1
PV34,GPK-0039,GPK-0039,PCS,1
PV34,GPK-0041,GPK-0041,PCS,1
PV34,GPK-0056,GPK-0056,PCS,1
PV34,GPK-0057,GPK-0057,PCS,1
PV34,GPK-0094,GPK-0094,PCS,1
PV34,GPK-0294,GPK-0294,PCS,1
PV34,GIG-0057,GIG-0057,GM,14
PV34,GIG-0017,GIG-0017,ML,162
PV35,GIG-0115,GIG-0115,PCS,1
PV35,GPK-0022,GPK-0022,PCS,1
PV35,GPK-0025,GPK-0025,PCS,1
PV35,GPK-0034,GPK-0034,PCS,1
PV35,GPK-0039,GPK-0039,PCS,1
PV35,GPK-0041,GPK-0041,PCS,1
PV35,GPK-0056,GPK-0056,PCS,1
PV35,GPK-0057,GPK-0057,PCS,1
PV35,GPK-0094,GPK-0094,PCS,1
PV35,GPK-0294,GPK-0294,PCS,1
PV35,GIG-0057,GIG-0057,GM,14
PV35,GIG-0033,GIG-0033,ML,162
PV36,GIG-0115,GIG-0115,PCS,1
PV36,GPK-0022,GPK-0022,PCS,1
PV36,GPK-0025,GPK-0025,PCS,1
PV36,GPK-0034,GPK-0034,PCS,1
PV36,GPK-0039,GPK-0039,PCS,1
PV36,GPK-0041,GPK-0041,PCS,1
PV36,GPK-0056,GPK-0056,PCS,1
PV36,GPK-0057,GPK-0057,PCS,1
PV36,GPK-0094,GPK-0094,PCS,1
PV36,GPK-0294,GPK-0294,PCS,1
PV36,GIG-0057,GIG-0057,GM,14
PV36,GIG-0032,GIG-0032,ML,162
PV37,GIG-0115,GIG-0115,PCS,1
PV37,GPK-0008,GPK-0008,PCS,1
PV37,GPK-0022,GPK-0022,PCS,1
PV37,GPK-0025,GPK-0025,PCS,1
PV37,GPK-0034,GPK-0034,PCS,1
PV37,GPK-0052,GPK-0052,PCS,1
PV37,GPK-0054,GPK-0054,PCS,1
PV37,GPK-0057,GPK-0057,PCS,1
PV37,GPK-0294,GPK-0294,PCS,1
PV37,GIG-0111,GIG-0111,GM,14
PV37,GIG-0017,GIG-0017,ML,162
PV38,GIG-0115,GIG-0115,PCS,1
PV38,GPK-0008,GPK-0008,PCS,1
PV38,GPK-0022,GPK-0022,PCS,1
PV38,GPK-0025,GPK-0025,PCS,1
PV38,GPK-0034,GPK-0034,PCS,1
PV38,GPK-0052,GPK-0052,PCS,1
PV38,GPK-0054,GPK-0054,PCS,1
PV38,GPK-0057,GPK-0057,PCS,1
PV38,GPK-0294,GPK-0294,PCS,1
PV38,GIG-0111,GIG-0111,GM,14
PV38,GIG-0033,GIG-0033,ML,162
PV39,GIG-0115,GIG-0115,PCS,1
PV39,GPK-0008,GPK-0008,PCS,1
PV39,GPK-0022,GPK-0022,PCS,1
PV39,GPK-0025,GPK-0025,PCS,1
PV39,GPK-0034,GPK-0034,PCS,1
PV39,GPK-0052,GPK-0052,PCS,1
PV39,GPK-0054,GPK-0054,PCS,1
PV39,GPK-0057,GPK-0057,PCS,1
PV39,GPK-0294,GPK-0294,PCS,1
PV39,GIG-0111,GIG-0111,GM,14
PV39,GIG-0032,GIG-0032,ML,162
PV40,GIG-0115,GIG-0115,PCS,1
PV40,GPK-0008,GPK-0008,PCS,1
PV40,GPK-0022,GPK-0022,PCS,1
PV40,GPK-0025,GPK-0025,PCS,1
PV40,GPK-0034,GPK-0034,PCS,1
PV40,GPK-0052,GPK-0052,PCS,1
PV40,GPK-0054,GPK-0054,PCS,1
PV40,GPK-0057,GPK-0057,PCS,1
PV40,GPK-0294,GPK-0294,PCS,1
PV40,GIG-0110,GIG-0110,GM,14
PV40,GIG-0017,GIG-0017,ML,162
PV41,GIG-0115,GIG-0115,PCS,1
PV41,GPK-0008,GPK-0008,PCS,1
PV41,GPK-0022,GPK-0022,PCS,1
PV41,GPK-0025,GPK-0025,PCS,1
PV41,GPK-0034,GPK-0034,PCS,1
PV41,GPK-0052,GPK-0052,PCS,1
PV41,GPK-0054,GPK-0054,PCS,1
PV41,GPK-0057,GPK-0057,PCS,1
PV41,GPK-0294,GPK-0294,PCS,1
PV41,GIG-0110,GIG-0110,GM,14
PV41,GIG-0033,GIG-0033,ML,162
PV42,GIG-0115,GIG-0115,PCS,1
PV42,GPK-0008,GPK-0008,PCS,1
PV42,GPK-0022,GPK-0022,PCS,1
PV42,GPK-0025,GPK-0025,PCS,1
PV42,GPK-0034,GPK-0034,PCS,1
PV42,GPK-0052,GPK-0052,PCS,1
PV42,GPK-0054,GPK-0054,PCS,1
PV42,GPK-0057,GPK-0057,PCS,1
PV42,GPK-0294,GPK-0294,PCS,1
PV42,GIG-0110,GIG-0110,GM,14
PV42,GIG-0032,GIG-0032,ML,162
PV43,GIG-0115,GIG-0115,PCS,1
PV43,GPK-0008,GPK-0008,PCS,1
PV43,GPK-0022,GPK-0022,PCS,1
PV43,GPK-0025,GPK-0025,PCS,1
PV43,GPK-0034,GPK-0034,PCS,1
PV43,GPK-0039,GPK-0039,PCS,1
PV43,GPK-0052,GPK-0052,PCS,1
PV43,GPK-0054,GPK-0054,PCS,1
PV43,GPK-0057,GPK-0057,PCS,1
PV43,GPK-0294,GPK-0294,PCS,1
PV43,GIG-0056,GIG-0056,GM,14
PV43,GIG-0017,GIG-0017,ML,162
PV44,GIG-0115,GIG-0115,PCS,1
PV44,GPK-0008,GPK-0008,PCS,1
PV44,GPK-0022,GPK-0022,PCS,1
PV44,GPK-0025,GPK-0025,PCS,1
PV44,GPK-0034,GPK-0034,PCS,1
PV44,GPK-0039,GPK-0039,PCS,1
PV44,GPK-0052,GPK-0052,PCS,1
PV44,GPK-0054,GPK-0054,PCS,1
PV44,GPK-0057,GPK-0057,PCS,1
PV44,GPK-0294,GPK-0294,PCS,1
PV44,GIG-0056,GIG-0056,GM,14
PV44,GIG-0033,GIG-0033,ML,162
PV45,GIG-0115,GIG-0115,PCS,1
PV45,GPK-0008,GPK-0008,PCS,1
PV45,GPK-0022,GPK-0022,PCS,1
PV45,GPK-0025,GPK-0025,PCS,1
PV45,GPK-0034,GPK-0034,PCS,1
PV45,GPK-0039,GPK-0039,PCS,1
PV45,GPK-0052,GPK-0052,PCS,1
PV45,GPK-0054,GPK-0054,PCS,1
PV45,GPK-0057,GPK-0057,PCS,1
PV45,GPK-0294,GPK-0294,PCS,1
PV45,GIG-0056,GIG-0056,GM,14
PV45,GIG-0032,GIG-0032,ML,162
PV46,GIG-0115,GIG-0115,PCS,1
PV46,GPK-0008,GPK-0008,PCS,1
PV46,GPK-0022,GPK-0022,PCS,1
PV46,GPK-0025,GPK-0025,PCS,1
PV46,GPK-0034,GPK-0034,PCS,1
PV46,GPK-0039,GPK-0039,PCS,1
PV46,GPK-0052,GPK-0052,PCS,1
PV46,GPK-0054,GPK-0054,PCS,1
PV46,GPK-0057,GPK-0057,PCS,1
PV46,GPK-0294,GPK-0294,PCS,1
PV46,GIG-0057,GIG-0057,GM,14
PV46,GIG-0017,GIG-0017,ML,162
PV47,GIG-0115,GIG-0115,PCS,1
PV47,GPK-0008,GPK-0008,PCS,1
PV47,GPK-0022,GPK-0022,PCS,1
PV47,GPK-0025,GPK-0025,PCS,1
PV47,GPK-0034,GPK-0034,PCS,1
PV47,GPK-0039,GPK-0039,PCS,1
PV47,GPK-0052,GPK-0052,PCS,1
PV47,GPK-0054,GPK-0054,PCS,1
PV47,GPK-0057,GPK-0057,PCS,1
PV47,GPK-0294,GPK-0294,PCS,1
PV47,GIG-0057,GIG-0057,GM,14
PV47,GIG-0033,GIG-0033,ML,162
PV48,GIG-0115,GIG-0115,PCS,1
PV48,GPK-0008,GPK-0008,PCS,1
PV48,GPK-0022,GPK-0022,PCS,1
PV48,GPK-0025,GPK-0025,PCS,1
PV48,GPK-0034,GPK-0034,PCS,1
PV48,GPK-0039,GPK-0039,PCS,1
PV48,GPK-0052,GPK-0052,PCS,1
PV48,GPK-0054,GPK-0054,PCS,1
PV48,GPK-0057,GPK-0057,PCS,1
PV48,GPK-0294,GPK-0294,PCS,1
PV48,GIG-0057,GIG-0057,GM,14
PV48,GIG-0032,GIG-0032,ML,162
PV49,GIG-0002,GIG-0002,GM,9
PV49,GIG-0003,GIG-0003,GM,3
PV49,GIG-0115,GIG-0115,PCS,1
PV49,GPK-0008,GPK-0008,PCS,1
PV49,GPK-0022,GPK-0022,PCS,1
PV49,GPK-0025,GPK-0025,PCS,1
PV49,GPK-0034,GPK-0034,PCS,1
PV49,GPK-0052,GPK-0052,PCS,1
PV49,GPK-0054,GPK-0054,PCS,1
PV49,GPK-0057,GPK-0057,PCS,1
PV49,GPK-0294,GPK-0294,PCS,1
PV49,GIG-0111,GIG-0111,GM,14
PV49,GIG-0017,GIG-0017,ML,162
PV50,GIG-0002,GIG-0002,GM,9
PV50,GIG-0003,GIG-0003,GM,3
PV50,GIG-0115,GIG-0115,PCS,1
PV50,GPK-0008,GPK-0008,PCS,1
PV50,GPK-0022,GPK-0022,PCS,1
PV50,GPK-0025,GPK-0025,PCS,1
PV50,GPK-0034,GPK-0034,PCS,1
PV50,GPK-0052,GPK-0052,PCS,1
PV50,GPK-0054,GPK-0054,PCS,1
PV50,GPK-0057,GPK-0057,PCS,1
PV50,GPK-0294,GPK-0294,PCS,1
PV50,GIG-0111,GIG-0111,GM,14
PV50,GIG-0033,GIG-0033,ML,162
PV51,GIG-0002,GIG-0002,GM,9
PV51,GIG-0003,GIG-0003,GM,3
PV51,GIG-0115,GIG-0115,PCS,1
PV51,GPK-0008,GPK-0008,PCS,1
PV51,GPK-0022,GPK-0022,PCS,1
PV51,GPK-0025,GPK-0025,PCS,1
PV51,GPK-0034,GPK-0034,PCS,1
PV51,GPK-0052,GPK-0052,PCS,1
PV51,GPK-0054,GPK-0054,PCS,1
PV51,GPK-0057,GPK-0057,PCS,1
PV51,GPK-0294,GPK-0294,PCS,1
PV51,GIG-0111,GIG-0111,GM,14
PV51,GIG-0032,GIG-0032,ML,162
PV52,GIG-0002,GIG-0002,GM,9
PV52,GIG-0003,GIG-0003,GM,3
PV52,GIG-0115,GIG-0115,PCS,1
PV52,GPK-0008,GPK-0008,PCS,1
PV52,GPK-0022,GPK-0022,PCS,1
PV52,GPK-0025,GPK-0025,PCS,1
PV52,GPK-0034,GPK-0034,PCS,1
PV52,GPK-0052,GPK-0052,PCS,1
PV52,GPK-0054,GPK-0054,PCS,1
PV52,GPK-0057,GPK-0057,PCS,1
PV52,GPK-0294,GPK-0294,PCS,1
PV52,GIG-0110,GIG-0110,GM,14
PV52,GIG-0017,GIG-0017,ML,162
PV53,GIG-0002,GIG-0002,GM,9
PV53,GIG-0003,GIG-0003,GM,3
PV53,GIG-0115,GIG-0115,PCS,1
PV53,GPK-0008,GPK-0008,PCS,1
PV53,GPK-0022,GPK-0022,PCS,1
PV53,GPK-0025,GPK-0025,PCS,1
PV53,GPK-0034,GPK-0034,PCS,1
PV53,GPK-0052,GPK-0052,PCS,1
PV53,GPK-0054,GPK-0054,PCS,1
PV53,GPK-0057,GPK-0057,PCS,1
PV53,GPK-0294,GPK-0294,PCS,1
PV53,GIG-0110,GIG-0110,GM,14
PV53,GIG-0033,GIG-0033,ML,162
PV54,GIG-0002,GIG-0002,GM,9
PV54,GIG-0003,GIG-0003,GM,3
PV54,GIG-0115,GIG-0115,PCS,1
PV54,GPK-0008,GPK-0008,PCS,1
PV54,GPK-0022,GPK-0022,PCS,1
PV54,GPK-0025,GPK-0025,PCS,1
PV54,GPK-0034,GPK-0034,PCS,1
PV54,GPK-0052,GPK-0052,PCS,1
PV54,GPK-0054,GPK-0054,PCS,1
PV54,GPK-0057,GPK-0057,PCS,1
PV54,GPK-0294,GPK-0294,PCS,1
PV54,GIG-0110,GIG-0110,GM,14
PV54,GIG-0032,GIG-0032,ML,162
PV55,GIG-0002,GIG-0002,GM,17
PV55,GIG-0003,GIG-0003,GM,3
PV55,GIG-0115,GIG-0115,PCS,1
PV55,GPK-0022,GPK-0022,PCS,1
PV55,GPK-0025,GPK-0025,PCS,1
PV55,GPK-0034,GPK-0034,PCS,1
PV55,GPK-0041,GPK-0041,PCS,1
PV55,GPK-0056,GPK-0056,PCS,1
PV55,GPK-0057,GPK-0057,PCS,1
PV55,GPK-0094,GPK-0094,PCS,1
PV55,GPK-0294,GPK-0294,PCS,1
PV55,GIG-0111,GIG-0111,GM,14
PV55,GIG-0017,GIG-0017,ML,162
PV56,GIG-0002,GIG-0002,GM,17
PV56,GIG-0003,GIG-0003,GM,3
PV56,GIG-0115,GIG-0115,PCS,1
PV56,GPK-0022,GPK-0022,PCS,1
PV56,GPK-0025,GPK-0025,PCS,1
PV56,GPK-0034,GPK-0034,PCS,1
PV56,GPK-0041,GPK-0041,PCS,1
PV56,GPK-0056,GPK-0056,PCS,1
PV56,GPK-0057,GPK-0057,PCS,1
PV56,GPK-0094,GPK-0094,PCS,1
PV56,GPK-0294,GPK-0294,PCS,1
PV56,GIG-0111,GIG-0111,GM,14
PV56,GIG-0033,GIG-0033,ML,162
PV57,GIG-0002,GIG-0002,GM,17
PV57,GIG-0003,GIG-0003,GM,3
PV57,GIG-0115,GIG-0115,PCS,1
PV57,GPK-0022,GPK-0022,PCS,1
PV57,GPK-0025,GPK-0025,PCS,1
PV57,GPK-0034,GPK-0034,PCS,1
PV57,GPK-0041,GPK-0041,PCS,1
PV57,GPK-0056,GPK-0056,PCS,1
PV57,GPK-0057,GPK-0057,PCS,1
PV57,GPK-0094,GPK-0094,PCS,1
PV57,GPK-0294,GPK-0294,PCS,1
PV57,GIG-0111,GIG-0111,GM,14
PV57,GIG-0032,GIG-0032,ML,162
PV58,GIG-0002,GIG-0002,GM,17
PV58,GIG-0003,GIG-0003,GM,3
PV58,GIG-0115,GIG-0115,PCS,1
PV58,GPK-0022,GPK-0022,PCS,1
PV58,GPK-0025,GPK-0025,PCS,1
PV58,GPK-0034,GPK-0034,PCS,1
PV58,GPK-0041,GPK-0041,PCS,1
PV58,GPK-0056,GPK-0056,PCS,1
PV58,GPK-0057,GPK-0057,PCS,1
PV58,GPK-0094,GPK-0094,PCS,1
PV58,GPK-0294,GPK-0294,PCS,1
PV58,GIG-0110,GIG-0110,GM,14
PV58,GIG-0017,GIG-0017,ML,162
PV59,GIG-0002,GIG-0002,GM,17
PV59,GIG-0003,GIG-0003,GM,3
PV59,GIG-0115,GIG-0115,PCS,1
PV59,GPK-0022,GPK-0022,PCS,1
PV59,GPK-0025,GPK-0025,PCS,1
PV59,GPK-0034,GPK-0034,PCS,1
PV59,GPK-0041,GPK-0041,PCS,1
PV59,GPK-0056,GPK-0056,PCS,1
PV59,GPK-0057,GPK-0057,PCS,1
PV59,GPK-0094,GPK-0094,PCS,1
PV59,GPK-0294,GPK-0294,PCS,1
PV59,GIG-0110,GIG-0110,GM,14
PV59,GIG-0033,GIG-0033,ML,162
PV60,GIG-0002,GIG-0002,GM,17
PV60,GIG-0003,GIG-0003,GM,3
PV60,GIG-0115,GIG-0115,PCS,1
PV60,GPK-0022,GPK-0022,PCS,1
PV60,GPK-0025,GPK-0025,PCS,1
PV60,GPK-0034,GPK-0034,PCS,1
PV60,GPK-0041,GPK-0041,PCS,1
PV60,GPK-0056,GPK-0056,PCS,1
PV60,GPK-0057,GPK-0057,PCS,1
PV60,GPK-0094,GPK-0094,PCS,1
PV60,GPK-0294,GPK-0294,PCS,1
PV60,GIG-0110,GIG-0110,GM,14
PV60,GIG-0032,GIG-0032,ML,162
PV61,GIG-0002,GIG-0002,GM,17
PV61,GIG-0003,GIG-0003,GM,3
PV61,GIG-0115,GIG-0115,PCS,1
PV61,GPK-0008,GPK-0008,PCS,1
PV61,GPK-0022,GPK-0022,PCS,1
PV61,GPK-0025,GPK-0025,PCS,1
PV61,GPK-0034,GPK-0034,PCS,1
PV61,GPK-0039,GPK-0039,PCS,1
PV61,GPK-0052,GPK-0052,PCS,1
PV61,GPK-0054,GPK-0054,PCS,1
PV61,GPK-0057,GPK-0057,PCS,1
PV61,GPK-0294,GPK-0294,PCS,1
PV61,GIG-0056,GIG-0056,GM,14
PV61,GIG-0017,GIG-0017,ML,162
PV62,GIG-0002,GIG-0002,GM,17
PV62,GIG-0003,GIG-0003,GM,3
PV62,GIG-0115,GIG-0115,PCS,1
PV62,GPK-0008,GPK-0008,PCS,1
PV62,GPK-0022,GPK-0022,PCS,1
PV62,GPK-0025,GPK-0025,PCS,1
PV62,GPK-0034,GPK-0034,PCS,1
PV62,GPK-0039,GPK-0039,PCS,1
PV62,GPK-0052,GPK-0052,PCS,1
PV62,GPK-0054,GPK-0054,PCS,1
PV62,GPK-0057,GPK-0057,PCS,1
PV62,GPK-0294,GPK-0294,PCS,1
PV62,GIG-0056,GIG-0056,GM,14
PV62,GIG-0033,GIG-0033,ML,162
PV63,GIG-0002,GIG-0002,GM,17
PV63,GIG-0003,GIG-0003,GM,3
PV63,GIG-0115,GIG-0115,PCS,1
PV63,GPK-0008,GPK-0008,PCS,1
PV63,GPK-0022,GPK-0022,PCS,1
PV63,GPK-0025,GPK-0025,PCS,1
PV63,GPK-0034,GPK-0034,PCS,1
PV63,GPK-0039,GPK-0039,PCS,1
PV63,GPK-0052,GPK-0052,PCS,1
PV63,GPK-0054,GPK-0054,PCS,1
PV63,GPK-0057,GPK-0057,PCS,1
PV63,GPK-0294,GPK-0294,PCS,1
PV63,GIG-0056,GIG-0056,GM,14
PV63,GIG-0032,GIG-0032,ML,162
PV64,GIG-0002,GIG-0002,GM,17
PV64,GIG-0003,GIG-0003,GM,3
PV64,GIG-0115,GIG-0115,PCS,1
PV64,GPK-0008,GPK-0008,PCS,1
PV64,GPK-0022,GPK-0022,PCS,1
PV64,GPK-0025,GPK-0025,PCS,1
PV64,GPK-0034,GPK-0034,PCS,1
PV64,GPK-0039,GPK-0039,PCS,1
PV64,GPK-0052,GPK-0052,PCS,1
PV64,GPK-0054,GPK-0054,PCS,1
PV64,GPK-0057,GPK-0057,PCS,1
PV64,GPK-0294,GPK-0294,PCS,1
PV64,GIG-0057,GIG-0057,GM,14
PV64,GIG-0017,GIG-0017,ML,162
PV65,GIG-0002,GIG-0002,GM,17
PV65,GIG-0003,GIG-0003,GM,3
PV65,GIG-0115,GIG-0115,PCS,1
PV65,GPK-0008,GPK-0008,PCS,1
PV65,GPK-0022,GPK-0022,PCS,1
PV65,GPK-0025,GPK-0025,PCS,1
PV65,GPK-0034,GPK-0034,PCS,1
PV65,GPK-0039,GPK-0039,PCS,1
PV65,GPK-0052,GPK-0052,PCS,1
PV65,GPK-0054,GPK-0054,PCS,1
PV65,GPK-0057,GPK-0057,PCS,1
PV65,GPK-0294,GPK-0294,PCS,1
PV65,GIG-0057,GIG-0057,GM,14
PV65,GIG-0033,GIG-0033,ML,162
PV66,GIG-0002,GIG-0002,GM,17
PV66,GIG-0003,GIG-0003,GM,3
PV66,GIG-0115,GIG-0115,PCS,1
PV66,GPK-0008,GPK-0008,PCS,1
PV66,GPK-0022,GPK-0022,PCS,1
PV66,GPK-0025,GPK-0025,PCS,1
PV66,GPK-0034,GPK-0034,PCS,1
PV66,GPK-0039,GPK-0039,PCS,1
PV66,GPK-0052,GPK-0052,PCS,1
PV66,GPK-0054,GPK-0054,PCS,1
PV66,GPK-0057,GPK-0057,PCS,1
PV66,GPK-0294,GPK-0294,PCS,1
PV66,GIG-0057,GIG-0057,GM,14
PV66,GIG-0032,GIG-0032,ML,162
PV67,GIG-0002,GIG-0002,GM,17
PV67,GIG-0003,GIG-0003,GM,3
PV67,GIG-0115,GIG-0115,PCS,1
PV67,GPK-0022,GPK-0022,PCS,1
PV67,GPK-0025,GPK-0025,PCS,1
PV67,GPK-0034,GPK-0034,PCS,1
PV67,GPK-0039,GPK-0039,PCS,1
